"","site_id","year","season","date","transect_id","plot_id","lat","long","distance","elevation","subplot","rep","species","percent_cover","percent_cover_cal","density_raw","density_adj","canopy_height_m","lg_burrow_raw","lg_burrow_adj","sm_burrow_raw","sm_burrow_adj","diameter","height","comments","observer","date_entered","entered_by","date_checked","checked_by","canopy_height_cm","reserve","type","month","station_name","... <- NULL"
"283","01",2019,"Fall",2019-10-02,"A",5,29.629012,-81.218337,6,NA,"NA",1,"Distichlis spicata",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"284","01",2019,"Fall",2019-10-02,"A",5,29.629012,-81.218337,6,NA,"NA",1,"Avicennia germinans",1,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,"only one individual",NA,NA,NA,NA,NA,59,"GTM","E",10,"gtmfmwq","gtmfmwq"
"285","01",2019,"Fall",2019-10-02,"A",5,29.629012,-81.218337,6,NA,"NA",1,"Unvegetated",58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"286","01",2019,"Fall",2019-10-02,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Spartina alterniflora",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"287","01",2019,"Fall",2019-10-02,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Batis maritima",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"288","01",2019,"Fall",2019-10-02,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Sarcocornia perennis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"289","01",2019,"Fall",2019-10-02,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Juncus roemerianus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"290","01",2019,"Fall",2019-10-02,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Distichlis spicata",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"291","01",2019,"Fall",2019-10-02,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Avicennia germinans",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"292","01",2019,"Fall",2019-10-02,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Unvegetated",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"293","01",2019,"Fall",2019-10-02,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Spartina alterniflora",15,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,"GTM","E",10,"gtmfmwq","gtmfmwq"
"294","01",2019,"Fall",2019-10-02,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Batis maritima",30,NA,NA,NA,0.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2,"GTM","E",10,"gtmfmwq","gtmfmwq"
"295","01",2019,"Fall",2019-10-02,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Sarcocornia perennis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"296","01",2019,"Fall",2019-10-02,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Juncus roemerianus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"297","01",2019,"Fall",2019-10-02,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Distichlis spicata",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"298","01",2019,"Fall",2019-10-02,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Avicennia germinans",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"299","01",2019,"Fall",2019-10-02,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Unvegetated",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"300","01",2019,"Fall",2019-10-02,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Spartina alterniflora",5,NA,NA,NA,0.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.8,"GTM","E",10,"gtmfmwq","gtmfmwq"
"301","01",2019,"Fall",2019-10-02,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Batis maritima",20,NA,NA,NA,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.8,"GTM","E",10,"gtmfmwq","gtmfmwq"
"302","01",2019,"Fall",2019-10-02,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Sarcocornia perennis",30,NA,NA,NA,0.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.4,"GTM","E",10,"gtmfmwq","gtmfmwq"
"303","01",2019,"Fall",2019-10-02,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Juncus roemerianus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"304","01",2019,"Fall",2019-10-02,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Distichlis spicata",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"305","01",2019,"Fall",2019-10-02,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Avicennia germinans",20,NA,NA,NA,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.4,"GTM","E",10,"gtmfmwq","gtmfmwq"
"306","01",2019,"Fall",2019-10-02,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Unvegetated",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"307","01",2019,"Fall",2019-10-02,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Spartina alterniflora",10,NA,3,48,0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6,"GTM","E",10,"gtmfmwq","gtmfmwq"
"308","01",2019,"Fall",2019-10-02,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Batis maritima",20,NA,28,448,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.4,"GTM","E",10,"gtmfmwq","gtmfmwq"
"309","01",2019,"Fall",2019-10-02,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Sarcocornia perennis",5,NA,NA,0,0.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2,"GTM","E",10,"gtmfmwq","gtmfmwq"
"310","01",2019,"Fall",2019-10-02,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Juncus roemerianus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"311","01",2019,"Fall",2019-10-02,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Distichlis spicata",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"312","01",2019,"Fall",2019-10-02,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Avicennia germinans",10,NA,NA,0,0.826,NA,NA,NA,NA,NA,NA,"three measurements were taken from one individual that was the largest.",NA,NA,NA,NA,NA,82.6,"GTM","E",10,"gtmfmwq","gtmfmwq"
"313","01",2019,"Fall",2019-10-02,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Unvegetated",55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"314","01",2019,"Fall",2019-10-02,"B",5,29.628967,-81.218506,6,NA,"NA",1,"Spartina alterniflora",30,NA,9,144,1.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.6,"GTM","E",10,"gtmfmwq","gtmfmwq"
"315","01",2019,"Fall",2019-10-02,"B",5,29.628967,-81.218506,6,NA,"NA",1,"Batis maritima",10,NA,8,128,0.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8,"GTM","E",10,"gtmfmwq","gtmfmwq"
"316","01",2019,"Spring",2019-04-10,"A",4,29.628983,-81.218318,10,NA,"NA",1,"Juncus roemerianus",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"317","01",2019,"Spring",2019-04-10,"A",4,29.628983,-81.218318,10,NA,"NA",1,"Distichlis spicata",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"318","01",2019,"Spring",2019-04-10,"A",4,29.628983,-81.218318,10,NA,"NA",1,"Avicennia germinans",80,NA,0,0,1.542,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,154.2,"GTM","E",4,"gtmfmwq","gtmfmwq"
"319","01",2019,"Spring",2019-04-10,"A",4,29.628983,-81.218318,10,NA,"NA",1,"Unvegetated",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"320","01",2019,"Spring",2019-04-10,"A",5,29.629012,-81.218337,6,NA,"NA",1,"Spartina alterniflora",20,NA,0,0,1.044,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,104.4,"GTM","E",4,"gtmfmwq","gtmfmwq"
"321","01",2019,"Spring",2019-04-10,"A",5,29.629012,-81.218337,6,NA,"NA",1,"Batis maritima",50,NA,15,240,0.57,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,57,"GTM","E",4,"gtmfmwq","gtmfmwq"
"322","01",2019,"Spring",2019-04-10,"A",5,29.629012,-81.218337,6,NA,"NA",1,"Sarcocornia perennis",1,NA,1,16,0.364,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,36.4,"GTM","E",4,"gtmfmwq","gtmfmwq"
"323","01",2019,"Spring",2019-04-10,"A",5,29.629012,-81.218337,6,NA,"NA",1,"Juncus roemerianus",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"324","01",2019,"Spring",2019-04-10,"A",5,29.629012,-81.218337,6,NA,"NA",1,"Distichlis spicata",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"325","01",2019,"Spring",2019-04-10,"A",5,29.629012,-81.218337,6,NA,"NA",1,"Avicennia germinans",1,NA,0,0,0.41,NA,NA,NA,NA,NA,NA,"only one individual measured for canopy height","Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,41,"GTM","E",4,"gtmfmwq","gtmfmwq"
"326","01",2019,"Spring",2019-04-10,"A",5,29.629012,-81.218337,6,NA,"NA",1,"Unvegetated",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"327","01",2019,"Spring",2019-04-10,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Spartina alterniflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot washed out","Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"328","01",2019,"Spring",2019-04-10,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Batis maritima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot washed out","Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"329","01",2019,"Spring",2019-04-10,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Sarcocornia perennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot washed out","Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"330","01",2019,"Spring",2019-04-10,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Juncus roemerianus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot washed out","Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"331","01",2019,"Spring",2019-04-10,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Distichlis spicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot washed out","Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"332","01",2019,"Spring",2019-04-10,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Avicennia germinans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot washed out","Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"333","01",2019,"Spring",2019-04-10,"B",1,29.629021,-81.218481,0,NA,"NA",1,"Unvegetated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot washed out","Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"334","01",2019,"Spring",2019-04-10,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Spartina alterniflora",15,NA,NA,NA,1.032,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,103.2,"GTM","E",4,"gtmfmwq","gtmfmwq"
"335","01",2019,"Spring",2019-04-10,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Batis maritima",70,NA,NA,NA,0.768,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,76.8,"GTM","E",4,"gtmfmwq","gtmfmwq"
"336","01",2019,"Spring",2019-04-10,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Sarcocornia perennis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"337","01",2019,"Spring",2019-04-10,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Juncus roemerianus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"338","01",2019,"Spring",2019-04-10,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Distichlis spicata",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"339","01",2019,"Spring",2019-04-10,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Avicennia germinans",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"340","01",2019,"Spring",2019-04-10,"B",2,29.628969,-81.218473,6,NA,"NA",1,"Unvegetated",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"341","01",2019,"Spring",2019-04-10,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Spartina alterniflora",5,NA,NA,NA,0.748,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,74.8,"GTM","E",4,"gtmfmwq","gtmfmwq"
"342","01",2019,"Spring",2019-04-10,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Batis maritima",50,NA,NA,NA,0.578,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,57.8,"GTM","E",4,"gtmfmwq","gtmfmwq"
"343","01",2019,"Spring",2019-04-10,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Sarcocornia perennis",15,NA,NA,NA,0.544,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,54.4,"GTM","E",4,"gtmfmwq","gtmfmwq"
"344","01",2019,"Spring",2019-04-10,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Juncus roemerianus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"345","01",2019,"Spring",2019-04-10,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Distichlis spicata",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"346","01",2019,"Spring",2019-04-10,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Avicennia germinans",25,NA,NA,NA,0.883,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,88.3,"GTM","E",4,"gtmfmwq","gtmfmwq"
"347","01",2019,"Spring",2019-04-10,"B",3,29.628938,-81.218474,10,NA,"NA",1,"Unvegetated",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"348","01",2019,"Spring",2019-04-10,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Spartina alterniflora",10,NA,2,32,0.842,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,84.2,"GTM","E",4,"gtmfmwq","gtmfmwq"
"349","01",2019,"Spring",2019-04-10,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Batis maritima",70,NA,18,288,0.558,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,55.8,"GTM","E",4,"gtmfmwq","gtmfmwq"
"350","01",2019,"Spring",2019-04-10,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Sarcocornia perennis",5,NA,0,0,0.562,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,56.2,"GTM","E",4,"gtmfmwq","gtmfmwq"
"351","01",2019,"Spring",2019-04-10,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Juncus roemerianus",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"352","01",2019,"Spring",2019-04-10,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Distichlis spicata",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"353","01",2019,"Spring",2019-04-10,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Avicennia germinans",10,NA,2,32,0.7,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,70,"GTM","E",4,"gtmfmwq","gtmfmwq"
"354","01",2019,"Spring",2019-04-10,"B",4,29.628935,-81.218503,10,NA,"NA",1,"Unvegetated",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"355","01",2019,"Spring",2019-04-10,"B",5,29.628967,-81.218506,6,NA,"NA",1,"Spartina alterniflora",30,NA,8,128,0.952,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,95.2,"GTM","E",4,"gtmfmwq","gtmfmwq"
"356","01",2019,"Spring",2019-04-10,"B",5,29.628967,-81.218506,6,NA,"NA",1,"Batis maritima",20,NA,6,96,0.648,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,64.8,"GTM","E",4,"gtmfmwq","gtmfmwq"
"357","01",2019,"Spring",2019-04-10,"B",5,29.628967,-81.218506,6,NA,"NA",1,"Sarcocornia perennis",5,NA,1,16,0.468,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,46.8,"GTM","E",4,"gtmfmwq","gtmfmwq"
"358","01",2019,"Spring",2019-04-10,"B",5,29.628967,-81.218506,6,NA,"NA",1,"Juncus roemerianus",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"359","01",2019,"Spring",2019-04-10,"B",5,29.628967,-81.218506,6,NA,"NA",1,"Distichlis spicata",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"360","01",2019,"Spring",2019-04-10,"B",5,29.628967,-81.218506,6,NA,"NA",1,"Avicennia germinans",1,NA,0,0,0.66,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,66,"GTM","E",4,"gtmfmwq","gtmfmwq"
"361","01",2019,"Spring",2019-04-10,"B",5,29.628967,-81.218506,6,NA,"NA",1,"Unvegetated",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"362","01",2019,"Spring",2019-04-10,"C",1,29.629005,-81.218658,0,NA,"NA",1,"Spartina alterniflora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot washed out","Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"363","01",2019,"Spring",2019-04-10,"C",1,29.629005,-81.218658,0,NA,"NA",1,"Batis maritima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot washed out","Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"364","01",2019,"Spring",2019-04-10,"C",1,29.629005,-81.218658,0,NA,"NA",1,"Sarcocornia perennis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot washed out","Shannon Dunnigan",43572,"Shannon Dunnigan",NA,NA,NA,"GTM","E",4,"gtmfmwq","gtmfmwq"
"365","01",2019,"Fall",2019-10-02,"C",1,29.629005,-81.218658,0,NA,"NA",1,"Juncus roemerianus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"366","01",2019,"Fall",2019-10-02,"C",1,29.629005,-81.218658,0,NA,"NA",1,"Distichlis spicata",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"367","01",2019,"Fall",2019-10-02,"C",1,29.629005,-81.218658,0,NA,"NA",1,"Avicennia germinans",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"368","01",2019,"Fall",2019-10-02,"C",1,29.629005,-81.218658,0,NA,"NA",1,"Unvegetated",100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"369","01",2019,"Fall",2019-10-02,"C",2,29.628952,-81.218664,6,NA,"NA",1,"Spartina alterniflora",10,NA,NA,NA,1.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.8,"GTM","E",10,"gtmfmwq","gtmfmwq"
"370","01",2019,"Fall",2019-10-02,"C",2,29.628952,-81.218664,6,NA,"NA",1,"Batis maritima",20,NA,NA,NA,0.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.4,"GTM","E",10,"gtmfmwq","gtmfmwq"
"371","01",2019,"Fall",2019-10-02,"C",2,29.628952,-81.218664,6,NA,"NA",1,"Sarcocornia perennis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"372","01",2019,"Fall",2019-10-02,"A",1,29.629071,-81.218338,0,NA,"NA",1,"Spartina alterniflora",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"373","01",2019,"Fall",2019-10-02,"A",1,29.629071,-81.218338,0,NA,"NA",1,"Batis maritima",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"374","01",2019,"Fall",2019-10-02,"A",1,29.629071,-81.218338,0,NA,"NA",1,"Sarcocornia perennis",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
"375","01",2019,"Fall",2019-10-02,"A",1,29.629071,-81.218338,0,NA,"NA",1,"Juncus roemerianus",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GTM","E",10,"gtmfmwq","gtmfmwq"
