Year,Season,Date,SiteID,TransectID,PlotID,Lat,Long,Distance,Elevation,Subplot,Rep,Species,% Cover,Calc. % Cover,density_raw,Density_adj,Canopy Height_m,lg_burrow_raw,lg_burrow_adj,sm_burrow_raw,sm_burrow_adj,Diameter,Height,comments,observer,date_entered,entered_by,date_checked,checked_by
2013,Spring,6/27/2013,1,B,1,29.629021,-81.218481,0,NA,NA,1,Batis maritima,20,17,,NA,0.48,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,1,29.629021,-81.218481,0,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,1,29.629021,-81.218481,0,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,1,29.629021,-81.218481,0,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,1,29.629021,-81.218481,0,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,1,29.629021,-81.218481,0,NA,NA,1,Unvegetated,70,69,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,2,29.628969,-81.218473,6,NA,NA,1,Spartina alterniflora,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,2,29.628969,-81.218473,6,NA,NA,1,Batis maritima,75,83,,NA,0.6,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,2,29.628969,-81.218473,6,NA,NA,1,Sarcocornia perennis,1,1,,NA,0.6,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,2,29.628969,-81.218473,6,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,2,29.628969,-81.218473,6,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,2,29.628969,-81.218473,6,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,2,29.628969,-81.218473,6,NA,NA,1,Unvegetated,24,16,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,3,29.628938,-81.218474,10,NA,NA,1,Spartina alterniflora,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,3,29.628938,-81.218474,10,NA,NA,1,Batis maritima,80,74,,NA,0.54,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,3,29.628938,-81.218474,10,NA,NA,1,Sarcocornia perennis,5,1,,NA,0.6,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,3,29.628938,-81.218474,10,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,3,29.628938,-81.218474,10,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,3,29.628938,-81.218474,10,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,3,29.628938,-81.218474,10,NA,NA,1,Unvegetated,15,25,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,4,29.628935,-81.218503,10,NA,NA,1,Spartina alterniflora,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,4,29.628935,-81.218503,10,NA,NA,1,Batis maritima,75,76,,NA,0.48,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,4,29.628935,-81.218503,10,NA,NA,1,Sarcocornia perennis,1,2,,NA,0.48,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,4,29.628935,-81.218503,10,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,4,29.628935,-81.218503,10,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,4,29.628935,-81.218503,10,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,4,29.628935,-81.218503,10,NA,NA,1,Unvegetated,24,22,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,5,29.628967,-81.218506,6,NA,NA,1,Spartina alterniflora,1,1,,NA,0.81,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,5,29.628967,-81.218506,6,NA,NA,1,Batis maritima,70,76,,NA,0.5,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,5,29.628967,-81.218506,6,NA,NA,1,Sarcocornia perennis,1,1,,NA,0.52,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,5,29.628967,-81.218506,6,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,5,29.628967,-81.218506,6,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,5,29.628967,-81.218506,6,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,B,5,29.628967,-81.218506,6,NA,NA,1,Unvegetated,28,22,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,1,29.629005,-81.218658,0,NA,NA,1,Spartina alterniflora,20,32,,NA,0.8,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,1,29.629005,-81.218658,0,NA,NA,1,Batis maritima,10,19,,NA,0.42,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,1,29.629005,-81.218658,0,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,1,29.629005,-81.218658,0,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,1,29.629005,-81.218658,0,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,1,29.629005,-81.218658,0,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,1,29.629005,-81.218658,0,NA,NA,1,Unvegetated,70,49,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,2,29.628952,-81.218664,6,NA,NA,1,Spartina alterniflora,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,2,29.628952,-81.218664,6,NA,NA,1,Batis maritima,80,62,,NA,0.65,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,2,29.628952,-81.218664,6,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,2,29.628952,-81.218664,6,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,2,29.628952,-81.218664,6,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,2,29.628952,-81.218664,6,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,2,29.628952,-81.218664,6,NA,NA,1,Unvegetated,20,38,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,3,29.628924,-81.218673,10,NA,NA,1,Spartina alterniflora,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,3,29.628924,-81.218673,10,NA,NA,1,Batis maritima,80,59,,NA,0.64,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,3,29.628924,-81.218673,10,NA,NA,1,Sarcocornia perennis,1,1,,NA,0.7,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,3,29.628924,-81.218673,10,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,3,29.628924,-81.218673,10,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,3,29.628924,-81.218673,10,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,3,29.628924,-81.218673,10,NA,NA,1,Unvegetated,19,40,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,4,29.628925,-81.218702,10,NA,NA,1,Spartina alterniflora,1,2,,NA,0.9,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,4,29.628925,-81.218702,10,NA,NA,1,Batis maritima,60,71,,NA,0.65,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,4,29.628925,-81.218702,10,NA,NA,1,Sarcocornia perennis,5,2,,NA,0.6,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,4,29.628925,-81.218702,10,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,4,29.628925,-81.218702,10,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,4,29.628925,-81.218702,10,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,4,29.628925,-81.218702,10,NA,NA,1,Unvegetated,34,25,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,5,29.62896,-81.218698,6,NA,NA,1,Spartina alterniflora,2,2,,NA,1.15,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,5,29.62896,-81.218698,6,NA,NA,1,Batis maritima,75,79,,NA,0.76,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,5,29.62896,-81.218698,6,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,5,29.62896,-81.218698,6,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,5,29.62896,-81.218698,6,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,5,29.62896,-81.218698,6,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/27/2013,1,C,5,29.62896,-81.218698,6,NA,NA,1,Unvegetated,23,19,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,2,29.821437,-81.288815,6,NA,NA,1,Spartina alterniflora,40,54,,NA,0.8,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,2,29.821437,-81.288815,6,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,2,29.821437,-81.288815,6,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,2,29.821437,-81.288815,6,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,2,29.821437,-81.288815,6,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,2,29.821437,-81.288815,6,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,2,29.821437,-81.288815,6,NA,NA,1,Unvegetated,60,46,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,3,29.821416,-81.288838,10,NA,NA,1,Spartina alterniflora,50,52,,NA,0.75,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,3,29.821416,-81.288838,10,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,3,29.821416,-81.288838,10,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,3,29.821416,-81.288838,10,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,3,29.821416,-81.288838,10,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,3,29.821416,-81.288838,10,NA,NA,1,Avicennia germinans,1,1,,NA,0.42,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,3,29.821416,-81.288838,10,NA,NA,1,Unvegetated,49,47,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,4,29.821427,-81.288849,10,NA,NA,1,Spartina alterniflora,40,53,,NA,0.76,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,4,29.821427,-81.288849,10,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,4,29.821427,-81.288849,10,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,4,29.821427,-81.288849,10,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,4,29.821427,-81.288849,10,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,4,29.821427,-81.288849,10,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,4,29.821427,-81.288849,10,NA,NA,1,Unvegetated,60,47,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,5,29.821457,-81.288849,6,NA,NA,1,Spartina alterniflora,20,21,,NA,0.75,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,5,29.821457,-81.288849,6,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,5,29.821457,-81.288849,6,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,5,29.821457,-81.288849,6,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,5,29.821457,-81.288849,6,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,5,29.821457,-81.288849,6,NA,NA,1,Avicennia germinans,80,40,,NA,1.75,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,5,29.821457,-81.288849,6,NA,NA,1,Unvegetated,0,39,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,2,29.821491,-81.289057,6,NA,NA,1,Spartina alterniflora,50,10,,NA,0.65,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,2,29.821491,-81.289057,6,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,2,29.821491,-81.289057,6,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,2,29.821491,-81.289057,6,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,2,29.821491,-81.289057,6,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,2,29.821491,-81.289057,6,NA,NA,1,Avicennia germinans,1,1,,NA,0.3,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,2,29.821491,-81.289057,6,NA,NA,1,Unvegetated,49,89,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,3,29.821456,-81.289061,10,NA,NA,1,Spartina alterniflora,20,3,,NA,0.65,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,3,29.821456,-81.289061,10,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,3,29.821456,-81.289061,10,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,3,29.821456,-81.289061,10,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,3,29.821456,-81.289061,10,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,3,29.821456,-81.289061,10,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,3,29.821456,-81.289061,10,NA,NA,1,Unvegetated,80,97,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,4,29.82145,-81.289035,10,NA,NA,1,Spartina alterniflora,45,23,,NA,0.75,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,4,29.82145,-81.289035,10,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,4,29.82145,-81.289035,10,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,4,29.82145,-81.289035,10,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,4,29.82145,-81.289035,10,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,4,29.82145,-81.289035,10,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,4,29.82145,-81.289035,10,NA,NA,1,Unvegetated,55,77,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,5,29.821481,-81.289024,6,NA,NA,1,Spartina alterniflora,25,12,,NA,0.7,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,5,29.821481,-81.289024,6,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,5,29.821481,-81.289024,6,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,5,29.821481,-81.289024,6,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,5,29.821481,-81.289024,6,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,5,29.821481,-81.289024,6,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,5,29.821481,-81.289024,6,NA,NA,1,Unvegetated,75,88,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,1,29.821828,-81.289068,0,NA,NA,1,Spartina alterniflora,25,34,,NA,1.2,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,1,29.821828,-81.289068,0,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,1,29.821828,-81.289068,0,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,1,29.821828,-81.289068,0,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,1,29.821828,-81.289068,0,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,1,29.821828,-81.289068,0,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,1,29.821828,-81.289068,0,NA,NA,1,Unvegetated,75,66,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,2,29.821875,-81.289057,6,NA,NA,1,Spartina alterniflora,30,29,,NA,0.9,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,2,29.821875,-81.289057,6,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,2,29.821875,-81.289057,6,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,2,29.821875,-81.289057,6,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,2,29.821875,-81.289057,6,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,2,29.821875,-81.289057,6,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,2,29.821875,-81.289057,6,NA,NA,1,Unvegetated,70,71,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,3,29.821908,-81.289045,10,NA,NA,1,Spartina alterniflora,45,16,,NA,0.7,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,3,29.821908,-81.289045,10,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,3,29.821908,-81.289045,10,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,3,29.821908,-81.289045,10,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,3,29.821908,-81.289045,10,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,3,29.821908,-81.289045,10,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,3,29.821908,-81.289045,10,NA,NA,1,Unvegetated,55,84,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,4,29.821902,-81.289017,10,NA,NA,1,Spartina alterniflora,50,18,,NA,0.6,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,4,29.821902,-81.289017,10,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,4,29.821902,-81.289017,10,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,4,29.821902,-81.289017,10,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,4,29.821902,-81.289017,10,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,4,29.821902,-81.289017,10,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,4,29.821902,-81.289017,10,NA,NA,1,Unvegetated,50,82,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,5,29.821867,-81.289022,6,NA,NA,1,Spartina alterniflora,45,26,,NA,0.85,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,5,29.821867,-81.289022,6,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,5,29.821867,-81.289022,6,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,5,29.821867,-81.289022,6,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,5,29.821867,-81.289022,6,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,5,29.821867,-81.289022,6,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,C,5,29.821867,-81.289022,6,NA,NA,1,Unvegetated,55,74,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,1,29.821484,-81.288791,0,NA,NA,1,Spartina alterniflora,15,15,,NA,0.75,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,1,29.821484,-81.288791,0,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,1,29.821484,-81.288791,0,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,1,29.821484,-81.288791,0,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,1,29.821484,-81.288791,0,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,1,29.821484,-81.288791,0,NA,NA,1,Avicennia germinans,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,A,1,29.821484,-81.288791,0,NA,NA,1,Unvegetated,85,85,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,1,29.821542,-81.289043,0,NA,NA,1,Spartina alterniflora,30,30,,NA,0.88,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,1,29.821542,-81.289043,0,NA,NA,1,Batis maritima,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,1,29.821542,-81.289043,0,NA,NA,1,Sarcocornia perennis,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,1,29.821542,-81.289043,0,NA,NA,1,Juncus roemerianus,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
2013,Spring,6/30/2013,22,B,1,29.821542,-81.289043,0,NA,NA,1,Distichlis spicata,0,0,,NA,0,NA,,NA,,NA,NA,,,,,,
